year,city,city_average_temp,global_average_temp,moving_city_average_temp,moving_global_average_temp
1773,Munich,4.76,8.22,4.4033333333333333,8.0029166666666667
1774,Munich,4.43,8.77,4.4044000000000000,8.0336000000000000
1775,Munich,5.03,9.18,4.4284615384615385,8.0776923076923077
1776,Munich,4.21,8.30,4.4203703703703704,8.0859259259259259
1777,Munich,4.28,8.26,4.4153571428571429,8.0921428571428571
1778,Munich,5.21,8.54,4.4427586206896552,8.1075862068965517
1779,Munich,5.53,8.98,4.4790000000000000,8.1366666666666667
1780,Munich,4.71,9.43,4.4864516129032258,8.1783870967741935
1781,Munich,5.48,8.10,4.5175000000000000,8.1759375000000000
1782,Munich,3.96,7.90,4.5006060606060606,8.1675757575757576
1783,Munich,5.22,7.68,4.5217647058823529,8.1532352941176471
1784,Munich,3.67,7.86,4.4974285714285714,8.1448571428571429
1785,Munich,3.35,7.36,4.4655555555555556,8.1230555555555556
1786,Munich,3.71,8.26,4.4451351351351351,8.1267567567567568
1787,Munich,4.83,8.03,4.4552631578947368,8.1242105263157895
1788,Munich,4.69,8.45,4.4612820512820513,8.1325641025641026
1789,Munich,4.26,8.33,4.4562500000000000,8.1375000000000000
1790,Munich,4.91,7.98,4.4673170731707317,8.1336585365853659
1791,Munich,5.09,8.23,4.4821428571428571,8.1359523809523810
1792,Munich,4.77,8.09,4.4888372093023256,8.1348837209302326
1793,Munich,5.06,8.23,4.5018181818181818,8.1370454545454545
1794,Munich,5.54,8.53,4.5248888888888889,8.1457777777777778
1795,Munich,4.59,8.35,4.5263043478260870,8.1502173913043478
1796,Munich,4.65,8.27,4.5289361702127660,8.1527659574468085
1797,Munich,5.55,8.51,4.5502083333333333,8.1602083333333333
1798,Munich,4.81,8.67,4.5555102040816327,8.1706122448979592
1799,Munich,3.26,8.51,4.5296000000000000,8.1774000000000000
1800,Munich,5.02,8.48,4.5392156862745098,8.1833333333333333
1801,Munich,5.31,8.59,4.5540384615384615,8.1911538461538462
1802,Munich,5.07,8.58,4.5637735849056604,8.1984905660377358
1803,Munich,4.20,8.50,4.5570370370370370,8.2040740740740741
1804,Munich,4.80,8.84,4.5614545454545455,8.2156363636363636
1805,Munich,3.09,8.56,4.5351785714285714,8.2217857142857143
1806,Munich,5.40,8.43,4.5503508771929825,8.2254385964912281
1807,Munich,5.05,8.28,4.5589655172413793,8.2263793103448276
1808,Munich,3.58,7.63,4.5423728813559322,8.2162711864406780
1809,Munich,4.61,7.08,4.5435000000000000,8.1973333333333333
1810,Munich,4.72,6.92,4.5463934426229508,8.1763934426229508
1811,Munich,5.70,6.86,4.5650000000000000,8.1551612903225806
1812,Munich,3.39,7.05,4.5463492063492063,8.1376190476190476
1813,Munich,3.87,7.74,4.5357812500000000,8.1314062500000000
1814,Munich,3.46,7.59,4.5192307692307692,8.1230769230769231
1815,Munich,4.01,7.24,4.5115151515151515,8.1096969696969697
1816,Munich,2.96,6.94,4.4883582089552239,8.0922388059701493
1817,Munich,4.21,6.98,4.4842647058823529,8.0758823529411765
1818,Munich,4.66,7.83,4.4868115942028986,8.0723188405797101
1819,Munich,4.97,7.37,4.4937142857142857,8.0622857142857143
1820,Munich,3.88,7.62,4.4850704225352113,8.0560563380281690
1821,Munich,4.59,8.09,4.4865277777777778,8.0565277777777778
1822,Munich,5.85,8.19,4.5052054794520548,8.0583561643835616
1823,Munich,4.22,7.72,4.5013513513513514,8.0537837837837838
1824,Munich,4.89,8.55,4.5065333333333333,8.0604000000000000
1825,Munich,5.07,8.39,4.5139473684210526,8.0647368421052632
1826,Munich,4.81,8.36,4.5177922077922078,8.0685714285714286
1827,Munich,4.71,8.81,4.5202564102564103,8.0780769230769231
1828,Munich,5.02,8.17,4.5265822784810127,8.0792405063291139
1829,Munich,2.79,7.94,4.5048750000000000,8.0775000000000000
1830,Munich,3.90,8.52,4.4974074074074074,8.0829629629629630
1831,Munich,4.82,7.64,4.5013414634146341,8.0775609756097561
1832,Munich,4.25,7.45,4.4983132530120482,8.0700000000000000
1833,Munich,4.45,8.01,4.4977380952380952,8.0692857142857143
1834,Munich,5.72,8.15,4.5121176470588235,8.0702352941176471
1835,Munich,4.07,7.39,4.5069767441860465,8.0623255813953488
1836,Munich,4.40,7.70,4.5057471264367816,8.0581609195402299
1837,Munich,3.68,7.38,4.4963636363636364,8.0504545454545455
1838,Munich,3.29,7.51,4.4828089887640449,8.0443820224719101
1839,Munich,4.66,7.63,4.4847777777777778,8.0397777777777778
1840,Munich,3.66,7.80,4.4757142857142857,8.0371428571428571
1841,Munich,5.16,7.69,4.4831521739130435,8.0333695652173913
1842,Munich,4.09,8.02,4.4789247311827957,8.0332258064516129
1843,Munich,4.48,8.17,4.4789361702127660,8.0346808510638298
1844,Munich,4.03,7.65,4.4742105263157895,8.0306315789473684
1845,Munich,3.73,7.85,4.4664583333333333,8.0287500000000000
1846,Munich,5.54,8.55,4.4775257731958763,8.0341237113402062
1847,Munich,3.90,8.09,4.4716326530612245,8.0346938775510204
1848,Munich,4.61,7.98,4.4730303030303030,8.0341414141414141
1849,Munich,4.37,7.98,4.4720000000000000,8.0336000000000000
1850,Munich,3.84,7.90,4.4657425742574257,8.0322772277227723
1851,Munich,3.66,8.18,4.4578431372549020,8.0337254901960784
1852,Munich,5.02,8.10,4.4633009708737864,8.0343689320388350
1853,Munich,3.69,8.04,4.4558653846153846,8.0344230769230769
1854,Munich,4.08,8.21,4.4522857142857143,8.0360952380952381
1855,Munich,3.52,8.11,4.4434905660377358,8.0367924528301887
1856,Munich,4.30,8.00,4.4421495327102804,8.0364485981308411
1857,Munich,4.41,7.76,4.4418518518518519,8.0338888888888889
1858,Munich,3.63,8.10,4.4344036697247706,8.0344954128440367
1859,Munich,5.07,8.25,4.4401818181818182,8.0364545454545455
1860,Munich,3.41,7.96,4.4309009009009009,8.0357657657657658
1861,Munich,4.62,7.85,4.4325892857142857,8.0341071428571429
1862,Munich,5.39,7.56,4.4410619469026549,8.0299115044247788
1863,Munich,5.35,8.11,4.4490350877192982,8.0306140350877193
1864,Munich,3.26,7.98,4.4386956521739130,8.0301739130434783
1865,Munich,4.75,8.18,4.4413793103448276,8.0314655172413793
1866,Munich,5.01,8.29,4.4462393162393162,8.0336752136752137
1867,Munich,4.44,8.44,4.4461864406779661,8.0371186440677966
1868,Munich,5.54,8.25,4.4553781512605042,8.0389075630252101
1869,Munich,4.69,8.43,4.4573333333333333,8.0421666666666667
1870,Munich,3.57,8.20,4.4500000000000000,8.0434710743801653
1871,Munich,3.53,8.12,4.4424590163934426,8.0440983606557377
1872,Munich,5.51,8.19,4.4511382113821138,8.0452845528455285
1873,Munich,4.77,8.35,4.4537096774193548,8.0477419354838710
1874,Munich,4.18,8.43,4.4515200000000000,8.0508000000000000
1875,Munich,3.96,7.86,4.4476190476190476,8.0492857142857143
1876,Munich,4.64,8.08,4.4491338582677165,8.0495275590551181
1877,Munich,4.79,8.54,4.4517968750000000,8.0533593750000000
1878,Munich,4.26,8.83,4.4503100775193798,8.0593798449612403
1879,Munich,3.53,8.17,4.4432307692307692,8.0602307692307692
1880,Munich,4.74,8.12,4.4454961832061069,8.0606870229007634
1881,Munich,4.24,8.27,4.4439393939393939,8.0622727272727273
1882,Munich,4.58,8.13,4.4449624060150376,8.0627819548872180
1883,Munich,4.16,7.98,4.4428358208955224,8.0621641791044776
1884,Munich,4.67,7.77,4.4445185185185185,8.0600000000000000
1885,Munich,4.47,7.92,4.4447058823529412,8.0589705882352941
1886,Munich,4.61,7.95,4.4459124087591241,8.0581751824817518
1887,Munich,3.41,7.91,4.4384057971014493,8.0571014492753623
1888,Munich,3.69,8.09,4.4330215827338129,8.0573381294964029
1889,Munich,3.72,8.32,4.4279285714285714,8.0592142857142857
1890,Munich,3.67,7.97,4.4225531914893617,8.0585815602836879
1891,Munich,3.70,8.02,4.4174647887323944,8.0583098591549296
1892,Munich,4.45,8.07,4.4176923076923077,8.0583916083916084
1893,Munich,4.44,8.06,4.4178472222222222,8.0584027777777778
1894,Munich,4.52,8.16,4.4185517241379310,8.0591034482758621
1895,Munich,4.00,8.15,4.4156849315068493,8.0597260273972603
1896,Munich,3.84,8.21,4.4117687074829932,8.0607482993197279
1897,Munich,4.67,8.29,4.4135135135135135,8.0622972972972973
1898,Munich,5.13,8.18,4.4183221476510067,8.0630872483221477
1899,Munich,4.72,8.40,4.4203333333333333,8.0653333333333333
1900,Munich,5.00,8.50,4.4241721854304636,8.0682119205298013
1901,Munich,4.01,8.54,4.4214473684210526,8.0713157894736842
1902,Munich,4.24,8.30,4.4202614379084967,8.0728104575163399
1903,Munich,4.57,8.22,4.4212337662337662,8.0737662337662338
1904,Munich,5.07,8.09,4.4254193548387097,8.0738709677419355
1905,Munich,4.31,8.23,4.4246794871794872,8.0748717948717949
1906,Munich,4.48,8.38,4.4250318471337580,8.0768152866242038
1907,Munich,4.38,7.95,4.4247468354430380,8.0760126582278481
1908,Munich,3.98,8.19,4.4219496855345912,8.0767295597484277
1909,Munich,3.75,8.18,4.4177500000000000,8.0773750000000000
1910,Munich,4.47,8.22,4.4180745341614907,8.0782608695652174
1911,Munich,5.22,8.18,4.4230246913580247,8.0788888888888889
1912,Munich,4.13,8.17,4.4212269938650307,8.0794478527607362
1913,Munich,4.66,8.30,4.4226829268292683,8.0807926829268293
1914,Munich,4.43,8.59,4.4227272727272727,8.0838787878787879
1915,Munich,4.39,8.59,4.4225301204819277,8.0869277108433735
1916,Munich,4.90,8.23,4.4253892215568862,8.0877844311377246
1917,Munich,3.91,8.02,4.4223214285714286,8.0873809523809524
1918,Munich,4.75,8.13,4.4242603550295858,8.0876331360946746
1919,Munich,3.85,8.38,4.4208823529411765,8.0893529411764706
1920,Munich,5.29,8.36,4.4259649122807018,8.0909356725146199
1921,Munich,5.48,8.57,4.4320930232558140,8.0937209302325581
1922,Munich,3.93,8.41,4.4291907514450867,8.0955491329479769
1923,Munich,4.88,8.42,4.4317816091954023,8.0974137931034483
1924,Munich,4.11,8.51,4.4299428571428571,8.0997714285714286
1925,Munich,4.42,8.53,4.4298863636363636,8.1022159090909091
1926,Munich,5.11,8.73,4.4337288135593220,8.1057627118644068
1927,Munich,4.86,8.52,4.4361235955056180,8.1080898876404494
1928,Munich,5.19,8.63,4.4403351955307263,8.1110055865921788
1929,Munich,4.13,8.24,4.4386111111111111,8.1117222222222222
1930,Munich,5.24,8.63,4.4430386740331492,8.1145856353591160
1931,Munich,3.88,8.72,4.4399450549450549,8.1179120879120879
1932,Munich,4.61,8.71,4.4408743169398907,8.1211475409836066
1933,Munich,3.88,8.34,4.4378260869565217,8.1223369565217391
1934,Munich,5.59,8.63,4.4440540540540541,8.1250810810810811
1935,Munich,4.57,8.52,4.4447311827956989,8.1272043010752688
1936,Munich,4.88,8.55,4.4470588235294118,8.1294652406417112
1937,Munich,5.20,8.70,4.4510638297872340,8.1325000000000000
1938,Munich,4.82,8.86,4.4530158730158730,8.1363492063492063
1939,Munich,4.49,8.76,4.4532105263157895,8.1396315789473684
1940,Munich,3.45,8.76,4.4479581151832461,8.1428795811518325
1941,Munich,3.80,8.77,4.4445833333333333,8.1461458333333333
1942,Munich,4.28,8.73,4.4437305699481865,8.1491709844559585
1943,Munich,5.56,8.76,4.4494845360824742,8.1523195876288660
1944,Munich,4.28,8.85,4.4486153846153846,8.1558974358974359
1945,Munich,5.20,8.58,4.4524489795918367,8.1580612244897959
1946,Munich,5.14,8.68,4.4559390862944162,8.1607106598984772
1947,Munich,5.51,8.80,4.4612626262626263,8.1639393939393939
1948,Munich,5.49,8.75,4.4664321608040201,8.1668844221105528
1949,Munich,5.55,8.59,4.4718500000000000,8.1690000000000000
1950,Munich,5.44,8.37,4.4766666666666667,8.1700000000000000
1951,Munich,5.29,8.63,4.4806930693069307,8.1722772277227723
1952,Munich,4.67,8.64,4.4816256157635468,8.1745812807881773
1953,Munich,5.22,8.87,4.4852450980392157,8.1779901960784314
1954,Munich,4.27,8.56,4.4841951219512195,8.1798536585365854
1955,Munich,4.39,8.63,4.4837378640776699,8.1820388349514563
1956,Munich,3.58,8.28,4.4793719806763285,8.1825120772946860
1957,Munich,5.11,8.73,4.4824038461538462,8.1851442307692308
1958,Munich,4.93,8.77,4.4845454545454545,8.1879425837320574
1959,Munich,5.51,8.73,4.4894285714285714,8.1905238095238095
1960,Munich,4.97,8.58,4.4917061611374408,8.1923696682464455
1961,Munich,5.85,8.80,4.4981132075471698,8.1952358490566038
1962,Munich,3.94,8.75,4.4954929577464789,8.1978403755868545
1963,Munich,3.99,8.86,4.4931308411214953,8.2009345794392523
1964,Munich,4.92,8.41,4.4951162790697674,8.2019069767441860
1965,Munich,4.08,8.53,4.4931944444444444,8.2034259259259259
1966,Munich,5.10,8.60,4.4959907834101382,8.2052534562211982
1967,Munich,5.18,8.70,4.4991284403669725,8.2075229357798165
1968,Munich,4.68,8.52,4.4999543378995434,8.2089497716894977
1969,Munich,4.42,8.60,4.4995909090909091,8.2107272727272727
1970,Munich,4.41,8.70,4.4991855203619910,8.2129411764705882
1971,Munich,4.86,8.60,4.5008108108108108,8.2146846846846847
1972,Munich,4.69,8.50,4.5016591928251121,8.2159641255605381
1973,Munich,4.57,8.95,4.5019642857142857,8.2192410714285714
1974,Munich,5.23,8.47,4.5052000000000000,8.2203555555555556
1975,Munich,5.20,8.74,4.5082743362831858,8.2226548672566372
1976,Munich,4.95,8.35,4.5102202643171806,8.2232158590308370
1977,Munich,5.32,8.85,4.5137719298245614,8.2259649122807018
1978,Munich,4.32,8.69,4.5129257641921397,8.2279912663755459
1979,Munich,4.87,8.73,4.5144782608695652,8.2301739130434783
1980,Munich,4.19,8.98,4.5130735930735931,8.2334199134199134
1981,Munich,4.82,9.17,4.5143965517241379,8.2374568965517241
1982,Munich,5.51,8.64,4.5186695278969957,8.2391845493562232
1983,Munich,5.60,9.03,4.5232905982905983,8.2425641025641026
1984,Munich,4.43,8.69,4.5228936170212766,8.2444680851063830
1985,Munich,4.52,8.66,4.5228813559322034,8.2462288135593220
1986,Munich,4.85,8.83,4.5242616033755274,8.2486919831223629
1987,Munich,4.69,8.99,4.5249579831932773,8.2518067226890756
1988,Munich,5.64,9.20,4.5296234309623431,8.2557740585774059
1989,Munich,5.88,8.92,4.5352500000000000,8.2585416666666667
1990,Munich,5.92,9.23,4.5409958506224066,8.2625726141078838
1991,Munich,4.93,9.18,4.5426033057851240,8.2663636363636364
1992,Munich,5.91,8.84,4.5482304526748971,8.2687242798353909
1993,Munich,5.33,8.87,4.5514344262295082,8.2711885245901639
1994,Munich,6.64,9.04,4.5599591836734694,8.2743265306122449
1995,Munich,5.33,9.35,4.5630894308943089,8.2786991869918699
1996,Munich,4.49,9.04,4.5627935222672065,8.2817813765182186
1997,Munich,5.79,9.20,4.5677419354838710,8.2854838709677419
1998,Munich,5.66,9.52,4.5721285140562249,8.2904417670682731
1999,Munich,5.55,9.29,4.5760400000000000,8.2944400000000000
2000,Munich,6.33,9.20,4.5830278884462151,8.2980478087649402
2001,Munich,5.59,9.41,4.5870238095238095,8.3024603174603175
2002,Munich,6.26,9.57,4.5936363636363636,8.3074703557312253
2003,Munich,6.12,9.53,4.5996456692913386,8.3122834645669291
2004,Munich,5.43,9.32,4.6029019607843137,8.3162352941176471
2005,Munich,5.01,9.70,4.6044921875000000,8.3216406250000000
2006,Munich,5.94,9.53,4.6096887159533074,8.3263424124513619
2007,Munich,6.28,9.73,4.6161627906976744,8.3317829457364341
2008,Munich,5.94,9.43,4.6212741312741313,8.3360231660231660
2009,Munich,5.89,9.51,4.6261538461538462,8.3405384615384615
2010,Munich,4.85,9.70,4.6270114942528736,8.3457471264367816
2011,Munich,6.56,9.52,4.6343893129770992,8.3502290076335878
2012,Munich,5.88,9.51,4.6391254752851711,8.3546387832699620
2013,Munich,6.00,9.61,4.6442803030303030,8.3593939393939394
1840,Shenzhen,23.71,7.80,23.7100000000000000,7.8000000000000000
1841,Shenzhen,20.76,7.69,22.2350000000000000,7.7450000000000000
1842,Shenzhen,20.96,8.02,21.8100000000000000,7.8366666666666667
1843,Shenzhen,21.05,8.17,21.6200000000000000,7.9200000000000000
1844,Shenzhen,20.66,7.65,21.4280000000000000,7.8660000000000000
1845,Shenzhen,20.66,7.85,21.3000000000000000,7.8633333333333333
1846,Shenzhen,21.28,8.55,21.2971428571428571,7.9614285714285714
1847,Shenzhen,20.91,8.09,21.2487500000000000,7.9775000000000000
1848,Shenzhen,20.55,7.98,21.1711111111111111,7.9777777777777778
1849,Shenzhen,20.85,7.98,21.1390000000000000,7.9780000000000000
1850,Shenzhen,21.03,7.90,21.1290909090909091,7.9709090909090909
1851,Shenzhen,21.12,8.18,21.1283333333333333,7.9883333333333333
1852,Shenzhen,21.10,8.10,21.1261538461538462,7.9969230769230769
1853,Shenzhen,21.61,8.04,21.1607142857142857,8.0000000000000000
1854,Shenzhen,21.47,8.21,21.1813333333333333,8.0140000000000000
1855,Shenzhen,20.90,8.11,21.1637500000000000,8.0200000000000000
1856,Shenzhen,20.40,8.00,21.1188235294117647,8.0188235294117647
1857,Shenzhen,20.97,7.76,21.1105555555555556,8.0044444444444444
1858,Shenzhen,20.84,8.10,21.0963157894736842,8.0094736842105263
1859,Shenzhen,21.07,8.25,21.0950000000000000,8.0215000000000000
1860,Shenzhen,21.08,7.96,21.0942857142857143,8.0185714285714286
1861,Shenzhen,20.83,7.85,21.0822727272727273,8.0109090909090909
1862,Shenzhen,20.17,7.56,21.0426086956521739,7.9913043478260870
1863,Shenzhen,20.67,8.11,21.0270833333333333,7.9962500000000000
1864,Shenzhen,20.53,7.98,21.0072000000000000,7.9956000000000000
1865,Shenzhen,21.49,8.18,21.0257692307692308,8.0026923076923077
1866,Shenzhen,21.06,8.29,21.0270370370370370,8.0133333333333333
1867,Shenzhen,21.39,8.44,21.0400000000000000,8.0285714285714286
1868,Shenzhen,21.60,8.25,21.0593103448275862,8.0362068965517241
1869,Shenzhen,21.39,8.43,21.0703333333333333,8.0493333333333333
1870,Shenzhen,21.59,8.20,21.0870967741935484,8.0541935483870968
1871,Shenzhen,21.37,8.12,21.0959375000000000,8.0562500000000000
1872,Shenzhen,21.52,8.19,21.1087878787878788,8.0603030303030303
1873,Shenzhen,21.06,8.35,21.1073529411764706,8.0688235294117647
1874,Shenzhen,21.39,8.43,21.1154285714285714,8.0791428571428571
1875,Shenzhen,21.30,7.86,21.1205555555555556,8.0730555555555556
1876,Shenzhen,20.74,8.08,21.1102702702702703,8.0732432432432432
1877,Shenzhen,21.31,8.54,21.1155263157894737,8.0855263157894737
1878,Shenzhen,21.35,8.83,21.1215384615384615,8.1046153846153846
1879,Shenzhen,21.43,8.17,21.1292500000000000,8.1062500000000000
1880,Shenzhen,20.67,8.12,21.1180487804878049,8.1065853658536585
1881,Shenzhen,21.03,8.27,21.1159523809523810,8.1104761904761905
1882,Shenzhen,20.87,8.13,21.1102325581395349,8.1109302325581395
1883,Shenzhen,20.59,7.98,21.0984090909090909,8.1079545454545455
1884,Shenzhen,20.21,7.77,21.0786666666666667,8.1004444444444444
1885,Shenzhen,20.44,7.92,21.0647826086956522,8.0965217391304348
1886,Shenzhen,20.44,7.95,21.0514893617021277,8.0934042553191489
1887,Shenzhen,20.86,7.91,21.0475000000000000,8.0895833333333333
1888,Shenzhen,21.37,8.09,21.0540816326530612,8.0895918367346939
1889,Shenzhen,21.17,8.32,21.0564000000000000,8.0942000000000000
1890,Shenzhen,21.30,7.97,21.0611764705882353,8.0917647058823529
1891,Shenzhen,21.22,8.02,21.0642307692307692,8.0903846153846154
1892,Shenzhen,20.74,8.07,21.0581132075471698,8.0900000000000000
1893,Shenzhen,20.53,8.06,21.0483333333333333,8.0894444444444444
1894,Shenzhen,21.10,8.16,21.0492727272727273,8.0907272727272727
1895,Shenzhen,20.97,8.15,21.0478571428571429,8.0917857142857143
1896,Shenzhen,21.18,8.21,21.0501754385964912,8.0938596491228070
1897,Shenzhen,21.19,8.29,21.0525862068965517,8.0972413793103448
1898,Shenzhen,21.31,8.18,21.0569491525423729,8.0986440677966102
1899,Shenzhen,21.03,8.40,21.0565000000000000,8.1036666666666667
1900,Shenzhen,21.02,8.50,21.0559016393442623,8.1101639344262295
1901,Shenzhen,21.11,8.54,21.0567741935483871,8.1170967741935484
1902,Shenzhen,21.82,8.30,21.0688888888888889,8.1200000000000000
1903,Shenzhen,20.93,8.22,21.0667187500000000,8.1215625000000000
1904,Shenzhen,21.00,8.09,21.0656923076923077,8.1210769230769231
1905,Shenzhen,20.91,8.23,21.0633333333333333,8.1227272727272727
1906,Shenzhen,21.16,8.38,21.0647761194029851,8.1265671641791045
1907,Shenzhen,21.21,7.95,21.0669117647058824,8.1239705882352941
1908,Shenzhen,21.11,8.19,21.0675362318840580,8.1249275362318841
1909,Shenzhen,21.47,8.18,21.0732857142857143,8.1257142857142857
1910,Shenzhen,21.11,8.22,21.0738028169014085,8.1270422535211268
1911,Shenzhen,21.16,8.18,21.0750000000000000,8.1277777777777778
1912,Shenzhen,21.13,8.17,21.0757534246575342,8.1283561643835616
1913,Shenzhen,21.04,8.30,21.0752702702702703,8.1306756756756757
1914,Shenzhen,21.86,8.59,21.0857333333333333,8.1368000000000000
1915,Shenzhen,21.80,8.59,21.0951315789473684,8.1427631578947368
1916,Shenzhen,21.06,8.23,21.0946753246753247,8.1438961038961039
1917,Shenzhen,20.67,8.02,21.0892307692307692,8.1423076923076923
1918,Shenzhen,20.91,8.13,21.0869620253164557,8.1421518987341772
1919,Shenzhen,21.43,8.38,21.0912500000000000,8.1451250000000000
1920,Shenzhen,21.24,8.36,21.0930864197530864,8.1477777777777778
1921,Shenzhen,21.39,8.57,21.0967073170731707,8.1529268292682927
1922,Shenzhen,21.52,8.41,21.1018072289156627,8.1560240963855422
1923,Shenzhen,21.64,8.42,21.1082142857142857,8.1591666666666667
1924,Shenzhen,21.45,8.51,21.1122352941176471,8.1632941176470588
1925,Shenzhen,21.05,8.53,21.1115116279069767,8.1675581395348837
1926,Shenzhen,21.29,8.73,21.1135632183908046,8.1740229885057471
1927,Shenzhen,21.17,8.52,21.1142045454545455,8.1779545454545455
1928,Shenzhen,21.74,8.63,21.1212359550561798,8.1830337078651685
1929,Shenzhen,21.57,8.24,21.1262222222222222,8.1836666666666667
1930,Shenzhen,21.35,8.63,21.1286813186813187,8.1885714285714286
1931,Shenzhen,21.36,8.72,21.1311956521739130,8.1943478260869565
1932,Shenzhen,21.22,8.71,21.1321505376344086,8.1998924731182796
1933,Shenzhen,21.47,8.34,21.1357446808510638,8.2013829787234043
1934,Shenzhen,20.97,8.63,21.1340000000000000,8.2058947368421053
1935,Shenzhen,21.55,8.52,21.1383333333333333,8.2091666666666667
1936,Shenzhen,21.05,8.55,21.1374226804123711,8.2126804123711340
1937,Shenzhen,21.85,8.70,21.1446938775510204,8.2176530612244898
1938,Shenzhen,21.86,8.86,21.1519191919191919,8.2241414141414141
1939,Shenzhen,21.44,8.76,21.1548000000000000,8.2295000000000000
1940,Shenzhen,21.79,8.76,21.1610891089108911,8.2347524752475248
1941,Shenzhen,21.95,8.77,21.1688235294117647,8.2400000000000000
1942,Shenzhen,21.89,8.73,21.1758252427184466,8.2447572815533981
1943,Shenzhen,21.88,8.76,21.1825961538461538,8.2497115384615385
1944,Shenzhen,21.66,8.85,21.1871428571428571,8.2554285714285714
1945,Shenzhen,21.41,8.58,21.1892452830188679,8.2584905660377358
1946,Shenzhen,22.48,8.68,21.2013084112149533,8.2624299065420561
1947,Shenzhen,21.44,8.80,21.2035185185185185,8.2674074074074074
1948,Shenzhen,21.99,8.75,21.2107339449541284,8.2718348623853211
1949,Shenzhen,22.02,8.59,21.2180909090909091,8.2747272727272727
1950,Shenzhen,21.90,8.37,21.2242342342342342,8.2755855855855856
1951,Shenzhen,21.53,8.63,21.2269642857142857,8.2787500000000000
1952,Shenzhen,22.04,8.64,21.2341592920353982,8.2819469026548673
1953,Shenzhen,21.91,8.87,21.2400877192982456,8.2871052631578947
1954,Shenzhen,21.71,8.56,21.2441739130434783,8.2894782608695652
1955,Shenzhen,21.59,8.63,21.2471551724137931,8.2924137931034483
1956,Shenzhen,21.48,8.28,21.2491452991452991,8.2923076923076923
1957,Shenzhen,21.43,8.73,21.2506779661016949,8.2960169491525424
1958,Shenzhen,21.74,8.77,21.2547899159663866,8.3000000000000000
1959,Shenzhen,21.89,8.73,21.2600833333333333,8.3035833333333333
1960,Shenzhen,21.96,8.58,21.2658677685950413,8.3058677685950413
1961,Shenzhen,21.75,8.80,21.2698360655737705,8.3099180327868852
1962,Shenzhen,21.46,8.75,21.2713821138211382,8.3134959349593496
1963,Shenzhen,21.96,8.86,21.2769354838709677,8.3179032258064516
1964,Shenzhen,21.76,8.41,21.2808000000000000,8.3186400000000000
1965,Shenzhen,21.83,8.53,21.2851587301587302,8.3203174603174603
1966,Shenzhen,22.29,8.60,21.2930708661417323,8.3225196850393701
1967,Shenzhen,21.50,8.70,21.2946875000000000,8.3254687500000000
1968,Shenzhen,21.68,8.52,21.2976744186046512,8.3269767441860465
1969,Shenzhen,21.28,8.60,21.2975384615384615,8.3290769230769231
1970,Shenzhen,21.40,8.70,21.2983206106870229,8.3319083969465649
1971,Shenzhen,21.44,8.60,21.2993939393939394,8.3339393939393939
1972,Shenzhen,21.65,8.50,21.3020300751879699,8.3351879699248120
1973,Shenzhen,22.00,8.95,21.3072388059701493,8.3397761194029851
1974,Shenzhen,21.54,8.47,21.3089629629629630,8.3407407407407407
1975,Shenzhen,21.65,8.74,21.3114705882352941,8.3436764705882353
1976,Shenzhen,21.23,8.35,21.3108759124087591,8.3437226277372263
1977,Shenzhen,22.07,8.85,21.3163768115942029,8.3473913043478261
1978,Shenzhen,21.69,8.69,21.3190647482014388,8.3498561151079137
1979,Shenzhen,21.74,8.73,21.3220714285714286,8.3525714285714286
1980,Shenzhen,21.86,8.98,21.3258865248226950,8.3570212765957447
1981,Shenzhen,21.90,9.17,21.3299295774647887,8.3627464788732394
1982,Shenzhen,21.75,8.64,21.3328671328671329,8.3646853146853147
1983,Shenzhen,21.57,9.03,21.3345138888888889,8.3693055555555556
1984,Shenzhen,21.14,8.69,21.3331724137931034,8.3715172413793103
1985,Shenzhen,21.47,8.66,21.3341095890410959,8.3734931506849315
1986,Shenzhen,21.75,8.83,21.3369387755102041,8.3765986394557823
1987,Shenzhen,22.38,8.99,21.3439864864864865,8.3807432432432432
1988,Shenzhen,21.47,9.20,21.3448322147651007,8.3862416107382550
1989,Shenzhen,21.91,8.92,21.3486000000000000,8.3898000000000000
1990,Shenzhen,22.16,9.23,21.3539735099337748,8.3953642384105960
1991,Shenzhen,22.04,9.18,21.3584868421052632,8.4005263157894737
1992,Shenzhen,21.31,8.84,21.3581699346405229,8.4033986928104575
1993,Shenzhen,21.43,8.87,21.3586363636363636,8.4064285714285714
1994,Shenzhen,21.91,9.04,21.3621935483870968,8.4105161290322581
1995,Shenzhen,21.27,9.35,21.3616025641025641,8.4165384615384615
1996,Shenzhen,21.51,9.04,21.3625477707006369,8.4205095541401274
1997,Shenzhen,21.65,9.20,21.3643670886075949,8.4254430379746835
1998,Shenzhen,22.48,9.52,21.3713836477987421,8.4323270440251572
1999,Shenzhen,22.15,9.29,21.3762500000000000,8.4376875000000000
2000,Shenzhen,21.92,9.20,21.3796273291925466,8.4424223602484472
2001,Shenzhen,22.06,9.41,21.3838271604938272,8.4483950617283951
2002,Shenzhen,22.37,9.57,21.3898773006134969,8.4552760736196319
2003,Shenzhen,22.21,9.53,21.3948780487804878,8.4618292682926829
2004,Shenzhen,22.00,9.32,21.3985454545454545,8.4670303030303030
2005,Shenzhen,21.85,9.70,21.4012650602409639,8.4744578313253012
